0,0.0,2.070327,0.0,1.103028,2.097753,4.257249,0.0,0.000000,8.794651,13.303271,1.715847,1.232371,0.259723,11.785488,9.162501,0.0,8.467444,5.504104,1.670063,0.0,8.673544,3.729971,0.0,5.225998,0.0,6.426980,7.117194,0.0,0.0,2.323762,1.582739,0.0
0,0.0,2.696624,0.0,0.298918,1.722724,4.938485,0.0,0.000000,9.302635,14.368123,0.732982,0.000000,0.048140,12.338078,10.968493,0.0,10.124271,4.434833,0.300069,0.0,10.140280,4.055469,0.0,5.402431,0.0,8.175751,8.511230,0.0,0.0,2.810345,0.045584,0.0
0,0.0,1.838825,0.0,0.112282,0.978871,3.185746,0.0,0.000000,5.753315,9.381906,0.377637,0.000000,0.020811,7.825295,6.877600,0.0,6.078157,2.476893,0.000000,0.0,6.030451,2.565074,0.0,2.851703,0.0,5.192233,5.219374,0.0,0.0,1.730888,0.132411,0.0
0,0.0,2.118752,0.0,0.495349,1.023478,3.148335,0.0,0.000000,5.824981,9.444174,0.334458,0.411548,0.000000,8.043901,7.458559,0.0,6.475059,2.529859,0.121223,0.0,6.226552,2.333451,0.0,3.249045,0.0,5.559490,5.305153,0.0,0.0,1.700308,0.271772,0.0
0,0.0,1.764733,0.0,0.393450,1.389817,2.832501,0.0,0.000000,4.913699,8.523823,0.283054,0.403993,0.098629,7.552012,6.344503,0.0,5.800324,2.729667,0.000000,0.0,5.728730,2.305646,0.0,3.062311,0.0,5.010514,4.239921,0.0,0.0,1.628450,0.229073,0.0
0,0.0,1.961971,0.0,0.377659,1.606591,3.513705,0.0,0.000000,6.693035,10.497010,0.209560,0.006048,0.000000,9.079298,8.215785,0.0,7.040080,2.795234,0.000000,0.0,6.722563,2.748440,0.0,3.264485,0.0,6.031928,5.928793,0.0,0.0,1.711630,0.132596,0.0
0,0.0,1.653706,0.0,0.887931,0.891391,2.477876,0.0,0.000000,4.103635,6.587749,0.000000,0.000000,0.000000,6.355576,5.177221,0.0,4.841801,1.609258,0.000000,0.0,4.687245,1.691911,0.0,2.260588,0.0,4.565070,4.403154,0.0,0.0,1.198733,0.000000,0.0
0,0.0,2.319053,0.0,1.018401,2.915452,5.190837,0.0,0.000000,8.861948,14.678495,0.480898,0.220537,0.109279,13.662715,10.446795,0.0,9.728692,4.832575,0.019308,0.0,9.154548,3.119319,0.0,5.443085,0.0,8.171340,7.316228,0.0,0.0,2.379155,0.000000,0.0
0,0.0,1.338453,0.0,0.000000,1.234209,3.723991,0.0,0.000000,6.136271,10.508924,0.884435,0.310136,0.122242,9.314532,7.888905,0.0,7.063565,3.123364,0.334454,0.0,7.392523,3.191399,0.0,3.691407,0.0,6.148900,6.424339,0.0,0.0,1.956371,0.114328,0.0
0,0.0,3.363221,0.0,1.460295,2.573065,5.834589,0.0,0.000000,10.824559,17.116812,0.093967,0.000000,0.000000,16.347270,13.766568,0.0,12.739393,4.158733,0.000000,0.0,12.230279,4.366613,0.0,5.958316,0.0,11.221589,10.989078,0.0,0.0,2.825495,0.000000,0.0
