0,0.000000,0.050639,0.170372,0.0,0.085363,0.149858,0.006435,0.495008,0.301255,0.656439
0,0.000000,0.043307,0.182963,0.0,0.081385,0.149819,0.000000,0.511579,0.307179,0.677615
0,0.000000,0.039917,0.188785,0.0,0.079546,0.149801,0.000000,0.519241,0.309918,0.687407
0,0.000000,0.038633,0.190990,0.0,0.078849,0.149794,0.000000,0.522142,0.310955,0.691114
0,0.000000,0.025915,0.212829,0.0,0.071949,0.149727,0.000000,0.550883,0.321229,0.727844
0,0.000000,0.025516,0.213513,0.0,0.071733,0.149725,0.000000,0.551783,0.321551,0.728994
0,0.000000,0.024578,0.215124,0.0,0.071224,0.149720,0.000000,0.553904,0.322309,0.731704
0,0.000000,0.019357,0.224089,0.0,0.068392,0.149692,0.000000,0.565702,0.326527,0.746782
0,0.000000,0.018916,0.224846,0.0,0.068152,0.149690,0.000000,0.566698,0.326883,0.748055
0,0.000000,0.014125,0.233074,0.0,0.065553,0.149664,0.000000,0.577527,0.330754,0.761893
0,0.000000,0.014108,0.233104,0.0,0.065544,0.149664,0.000000,0.577565,0.330768,0.761942
0,0.000000,0.009409,0.241171,0.0,0.062995,0.149639,0.000000,0.588183,0.334563,0.775511
0,0.000000,0.009133,0.241645,0.0,0.062845,0.149638,0.000000,0.588807,0.334786,0.776308
0,0.000000,0.000000,0.277341,0.0,0.051567,0.149528,0.000000,0.635784,0.351580,0.836343
0,0.000000,0.000000,0.290903,0.0,0.047282,0.149486,0.000000,0.653631,0.357960,0.859150
0,0.000000,0.000000,0.294170,0.0,0.046250,0.149476,0.000000,0.657931,0.359497,0.864645
0,0.000000,0.000000,0.301791,0.0,0.043842,0.149452,0.000000,0.667961,0.363083,0.877463
0,0.000000,0.000000,0.310513,0.0,0.041086,0.149425,0.000000,0.679439,0.367186,0.892130
0,0.000000,0.000000,0.313382,0.0,0.040180,0.149416,0.000000,0.683216,0.368536,0.896957
0,0.000000,0.000000,0.322801,0.0,0.037204,0.149387,0.000000,0.695610,0.372967,0.912797
0,0.000000,0.000000,0.324759,0.0,0.036585,0.149381,0.000000,0.698188,0.373888,0.916091
0,0.000000,0.000000,0.326159,0.0,0.036143,0.149377,0.000000,0.700030,0.374547,0.918445
0,0.000000,0.000000,0.337140,0.0,0.032674,0.149343,0.000000,0.714481,0.379713,0.936913
0,0.000000,0.000000,0.337966,0.0,0.032412,0.149341,0.000000,0.715569,0.380102,0.938302
