0,0.224860,0.048277,0.0
0,0.235928,0.055560,0.0
0,0.246969,0.062826,0.0
0,0.247803,0.063375,0.0
0,0.319280,0.110410,0.0
0,0.393081,0.158974,0.0
0,0.442529,0.191513,0.0
0,0.445167,0.193248,0.0
0,0.491095,0.223471,0.0
0,0.510459,0.236214,0.0
0,0.546582,0.259984,0.0
0,0.554032,0.264886,0.0
0,0.567410,0.273690,0.0
0,0.571229,0.276203,0.0
0,0.601727,0.296272,0.0
0,0.604230,0.297919,0.0
0,0.662058,0.335972,0.0
0,0.667800,0.339751,0.0
0,0.674625,0.344241,0.0
0,0.682735,0.349578,0.0
0,0.683544,0.350111,0.0
0,0.699544,0.360639,0.0
0,0.717153,0.372227,0.0
0,0.734959,0.383944,0.0
0,0.766613,0.404774,0.0
0,0.799715,0.426557,0.0
0,0.801670,0.427843,0.0
0,0.806230,0.430843,0.0
0,0.850912,0.460246,0.0
0,0.853894,0.462208,0.0
0,0.872170,0.474235,0.0
0,0.872695,0.474580,0.0
0,0.932399,0.513868,0.0
0,0.958122,0.530795,0.0
0,0.969935,0.538568,0.0
0,0.971087,0.539326,0.0
0,0.984385,0.548077,0.0
0,1.001702,0.559472,0.0
0,1.026365,0.575702,0.0
0,1.031193,0.578879,0.0
0,1.089009,0.616924,0.0
0,1.102154,0.625574,0.0
0,1.103739,0.626617,0.0
0,1.152511,0.658711,0.0
0,1.167740,0.668732,0.0
0,1.217720,0.701622,0.0
0,1.218433,0.702090,0.0
0,1.231145,0.710456,0.0
0,1.236073,0.713698,0.0
0,1.265175,0.732849,0.0
0,1.277096,0.740693,0.0
0,1.281408,0.743531,0.0
0,1.298684,0.754899,0.0
0,1.313553,0.764684,0.0
0,1.316210,0.766432,0.0
0,1.331354,0.776398,0.0
0,1.357622,0.793683,0.0
0,1.417563,0.833127,0.0
0,1.430733,0.841793,0.0
0,1.456561,0.858789,0.0
0,1.465599,0.864736,0.0
0,1.502251,0.888855,0.0
0,1.518050,0.899251,0.0
0,1.545803,0.917514,0.0
0,1.563817,0.929368,0.0
0,1.567947,0.932086,0.0
0,1.578767,0.939206,0.0
0,1.596607,0.950945,0.0
0,1.598086,0.951919,0.0
0,1.608309,0.958645,0.0
0,1.616311,0.963911,0.0
0,1.641252,0.980324,0.0
0,1.680964,1.006456,0.0
0,1.690348,1.012631,0.0
0,1.708675,1.024691,0.0
0,1.730999,1.039381,0.0
0,1.766656,1.062845,0.0
0,1.768291,1.063921,0.0
0,1.776329,1.069210,0.0
0,1.786651,1.076046,0.0
0,1.791496,1.079297,0.0
0,1.792921,1.080253,0.0
0,1.795987,1.082310,0.0
0,1.798850,1.084231,0.0
0,1.800781,1.085528,0.0
0,1.805883,1.088951,0.0
0,1.820129,1.098510,0.0
0,1.830706,1.105608,0.0
0,1.839488,1.111500,0.0
0,1.842911,1.113797,0.0
0,1.843991,1.114522,0.0
0,1.844479,1.114850,0.0
0,1.855898,1.122512,0.0
0,1.871995,1.133313,0.0
0,1.877406,1.136944,0.0
0,1.893072,1.147456,0.0
0,1.894645,1.148512,0.0
0,1.895906,1.149358,0.0
0,1.909753,1.158649,0.0
0,1.964536,1.197742,0.0
0,1.991096,1.216975,0.0
0,2.020903,1.238561,0.0
0,2.028060,1.243744,0.0
0,2.030978,1.245857,0.0
0,1.772695,1.067599,0.0
0,1.926474,1.171068,0.0
0,1.981013,1.211163,0.0
0,2.017202,1.237910,0.0
0,1.989031,1.217523,0.0
0,1.806781,1.094837,0.0
0,1.920189,1.173901,0.0
0,1.984491,1.223010,0.0
0,2.077040,1.292768,0.0
0,1.994932,1.237530,0.0
0,2.229675,1.406552,0.0
0,2.156680,1.354674,0.0
0,1.930658,1.193952,0.0
0,2.011909,1.257116,0.0
0,1.865017,1.156636,0.0
0,2.005344,1.254712,0.0
0,2.270646,1.446300,0.0
0,2.168876,1.374027,0.0
0,2.273122,1.448494,0.0
0,2.166127,1.374355,0.0
0,2.078368,1.314032,0.0
0,2.221608,1.416273,0.0
0,2.213920,1.413045,0.0
0,2.273230,1.456428,0.0
0,2.087321,1.326326,0.0
0,2.259769,1.452596,0.0
0,2.329932,1.494922,0.0
0,2.283911,1.470953,0.0
0,2.253853,1.453255,0.0
0,2.181774,1.404413,0.0
0,2.475580,1.587631,0.0
0,2.211244,1.430139,0.0
0,2.109692,1.359139,0.0
0,2.187566,1.416564,0.0
0,2.232969,1.447099,0.0
0,2.113423,1.364556,0.0
0,2.354122,1.520345,0.0
0,2.356053,1.521825,0.0
0,2.414479,1.558013,0.0
0,2.322476,1.504362,0.0
0,2.407846,1.556257,0.0
0,2.256109,1.466890,0.0
0,2.282096,1.484844,0.0
0,2.303094,1.497533,0.0
0,2.421642,1.568776,0.0
0,2.293361,1.495665,0.0
0,2.366471,1.539470,0.0
0,2.322792,1.513825,0.0
0,2.269291,1.482164,0.0
0,2.436948,1.583635,0.0
0,2.545578,1.648473,0.0
0,2.251080,1.474677,0.0
0,2.327231,1.520720,0.0
0,2.147188,1.413711,0.0
0,2.372341,1.548191,0.0
0,2.301343,1.507150,0.0
0,2.422382,1.580616,0.0
0,2.468270,1.608517,0.0
0,2.525559,1.644187,0.0
0,2.416684,1.580239,0.0
0,2.380088,1.558489,0.0
0,2.553806,1.664211,0.0
0,2.268212,1.495784,0.0
0,2.479700,1.621994,0.0
0,2.220216,1.467428,0.0
0,2.536802,1.656828,0.0
0,2.507554,1.642944,0.0
0,2.376986,1.565315,0.0
0,2.310440,1.528794,0.0
0,2.498131,1.641543,0.0
0,2.312119,1.530775,0.0
0,2.449405,1.614362,0.0
0,2.385591,1.576606,0.0
0,2.472577,1.628522,0.0
0,2.130288,1.425054,0.0
0,2.136090,1.429079,0.0
0,2.114166,1.416076,0.0
0,2.389663,1.582506,0.0
0,2.501832,1.649597,0.0
0,2.213899,1.478322,0.0
0,2.523045,1.662783,0.0
0,2.354013,1.562455,0.0
0,2.272404,1.515216,0.0
0,2.432688,1.611868,0.0
0,2.228441,1.490433,0.0
0,2.445485,1.620202,0.0
0,2.236553,1.496012,0.0
0,2.297414,1.533752,0.0
0,2.406726,1.599172,0.0
0,2.085373,1.407959,0.0
0,2.731601,1.793487,0.0
0,2.200055,1.476977,0.0
0,2.069790,1.399464,0.0
0,1.260635,0.870373,0.0
0,1.588104,1.085473,0.0
0,2.106901,1.422042,0.0
0,2.277552,1.525504,0.0
