0,<b>,0.014083318,2.8449469,0.0,0.22786492,0.7199778,2.3461187,3.3018034,3.0498133,0.0,1.8493571,3.0647807,2.1201744,1.6795895,0.0,2.062085,0.97779876,2.3305578,0.0,0.0,0.5711644,2.7849872,0.0,0.50988233,3.3649087,0.0,0.51639724,1.1594715,1.0108258,0.0,2.4158423,4.774013,1.2342951,0.40856865,0.0,2.6926682,0.0,3.172003,2.7515278,1.7359926,1.4470414,0.0,0.0,0.0,3.3153985,1.003256,0.0,3.9648104,0.0,3.6556227,3.3731349,0.7721701,0.0,0.19253576,0.6977732,2.7441633,0.0,3.3726234,1.8746939,0.83246183,3.4010215,3.401656,4.9172497,1.8513488,2.0280683,</b>,<b>,0.0,2.070327,0.0,1.1030283,2.0977528,4.257249,0.0,0.0,8.794651,13.303271,1.7158468,1.2323706,0.25972334,11.785488,9.162501,0.0,8.467444,5.5041037,1.6700627,0.0,8.673544,3.7299705,0.0,5.2259984,0.0,6.4269805,7.1171937,0.0,0.0,2.3237622,1.5827385,0.0,</b>,<b>,0.0,11.92839,0.38531822,0.0,0.0,2.440461,22.474737,0.94000393,1.1759903,2.3477585,0.0,2.425472,0.8957633,0.0,0.0,0.0,</b>
0,<b>,0.014475027,2.930654,0.0,0.07860175,0.6196027,2.5952394,3.9712565,2.7416308,0.0,1.781762,3.321766,2.3376489,0.5754527,0.0,1.5222615,0.0,1.9271795,0.0,0.0,0.0,3.2566226,0.0,0.6802811,4.5078173,0.0,0.27590343,2.0698218,0.54151016,0.0,1.7980618,5.4215374,1.025525,0.0,0.0,3.2349825,0.0,3.4842408,3.2746856,1.6276743,0.6529712,0.0,0.0,0.34681877,4.0055966,0.9494497,0.0,3.9310222,0.0,4.483049,3.2394316,1.3159603,0.0,0.0,0.779947,2.1811843,0.0,3.1642215,2.2368338,0.7673639,3.9570103,3.3753083,5.1863384,2.721841,2.2901933,</b>,<b>,0.0,2.696624,0.0,0.2989175,1.7227241,4.938485,0.0,0.0,9.302635,14.368123,0.73298204,0.0,0.048139565,12.3380785,10.968493,0.0,10.124271,4.434833,0.3000688,0.0,10.14028,4.0554686,0.0,5.4024305,0.0,8.175751,8.51123,0.0,0.0,2.8103452,0.045583762,0.0,</b>,<b>,0.0,13.846915,0.071269535,0.0,0.0,0.0,27.311026,0.0,0.0,0.0,0.0,0.0,0.095410354,0.0,0.0,0.0,</b>
0,<b>,0.017063227,1.7208693,0.0,0.51101804,0.5223386,1.9323426,2.822834,0.8153158,0.12232107,0.83912754,2.0448947,1.4841495,0.083724216,0.0,1.1882509,0.0,0.8828177,0.0,0.0,0.18834285,1.9942671,0.0,0.30624944,2.297166,0.0,0.26230308,1.6410367,0.22419046,0.12586766,1.2127067,3.2278621,0.09828675,0.0,0.0,1.8795178,0.07449618,1.983089,2.199554,0.8000113,0.0,0.0,0.0,0.3378348,2.3642612,0.6321817,0.0,2.6629922,0.0,3.0115767,2.4221053,0.74120736,0.13133302,0.011564756,0.96636146,1.1432666,0.0,2.1027846,1.5849167,0.3858177,2.359922,1.7638992,3.0443797,1.5352426,1.9010652,</b>,<b>,0.0,1.838825,0.0,0.112281755,0.9788713,3.1857462,0.0,0.0,5.7533154,9.381906,0.37763745,0.0,0.020811327,7.8252945,6.8775997,0.0,6.0781574,2.476893,0.0,0.0,6.0304513,2.5650742,0.0,2.8517034,0.0,5.1922326,5.219374,0.0,0.0,1.7308885,0.13241075,0.0,</b>,<b>,0.0,8.859371,0.37835836,0.0,0.0,0.0,16.980797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,</b>
0,<b>,0.0,1.8355391,0.0,0.14547043,1.0831432,1.6939402,3.0863574,1.301192,0.0,1.799149,1.7995981,1.451302,0.32296556,0.0,1.8668393,0.0,0.940167,0.0,0.0,0.0,1.7043273,0.0,0.53356093,2.53871,0.0,0.62567115,1.0965362,0.27624345,0.0,1.3693626,3.250415,0.0,0.0,0.07920439,2.3702075,0.0,2.0981717,2.426013,0.7546751,0.0,0.0,0.31271303,0.06007055,2.2337866,0.004577065,0.20453238,3.0721118,0.0,2.7592106,2.119852,0.6270495,0.0,0.0,0.7135192,1.4992774,0.0,2.2209938,1.6059824,0.59154165,2.5580475,2.2357984,3.5133128,1.7984393,0.7433222,</b>,<b>,0.0,2.1187522,0.0,0.49534878,1.0234778,3.1483347,0.0,0.0,5.824981,9.444174,0.33445805,0.4115483,0.0,8.0439005,7.458559,0.0,6.475059,2.5298588,0.12122333,0.0,6.226552,2.3334506,0.0,3.2490447,0.0,5.55949,5.305153,0.0,0.0,1.7003081,0.2717722,0.0,</b>,<b>,0.0,8.936539,0.054699868,0.0,0.0,0.0,17.473648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,</b>
0,<b>,0.0,1.8871399,0.0,0.21781224,0.8371847,1.8213239,2.5166953,1.2135729,0.0,1.5076597,2.0916915,1.0221469,1.0843422,0.0,1.2565774,0.13096906,1.0154271,0.0,0.0,0.0,1.5368371,0.0,0.29068708,2.4392161,0.0,0.35503867,0.75902385,0.0,0.0,1.234995,3.1850007,0.3490646,0.1540534,0.0,2.6362014,0.0,2.372457,1.8010082,0.41295004,0.2574515,0.0,0.037289456,0.037428882,2.2543614,0.0,0.0,2.4505281,0.0,2.266262,2.3402822,0.5265533,0.0,0.0,0.15218028,0.66607314,0.0,2.2888968,1.0368435,0.07433936,2.655097,1.8422867,2.6746416,1.2065669,1.4310316,</b>,<b>,0.0,1.764733,0.0,0.39345005,1.3898166,2.8325005,0.0,0.0,4.913699,8.523823,0.2830537,0.40399343,0.09862936,7.552012,6.344503,0.0,5.8003244,2.7296667,0.0,0.0,5.72873,2.305646,0.0,3.0623114,0.0,5.0105143,4.2399206,0.0,0.0,1.6284502,0.22907348,0.0,</b>,<b>,0.0,8.341454,0.4610235,0.0,0.0,0.32780668,15.638142,0.0,0.0,0.296909,0.0,0.0,0.33187923,0.0,0.0,0.0,</b>
0,<b>,0.0,1.9555836,0.0,0.28195015,0.8784724,1.980583,3.102123,1.2607265,0.0,0.985225,2.2756622,1.6310964,0.47908384,0.0,1.4067675,0.0,1.2799114,0.0,0.0,0.0,1.9305679,0.0,0.038860142,2.6284137,0.0,0.42962065,1.8112519,0.2234422,0.03808696,1.5229213,3.677462,0.0,0.0,0.0,2.5464325,0.0,1.8648573,2.5720985,0.7727674,0.0,0.0,0.0,0.26576707,2.764992,0.19664475,0.0,3.1730225,0.0,3.13251,2.7848852,1.1258104,0.12906697,0.18892783,1.3248377,1.4256194,0.0,2.651139,1.8655744,0.16714655,2.836134,2.1492746,3.4704177,2.0909116,1.8314799,</b>,<b>,0.0,1.9619706,0.0,0.37765852,1.606591,3.5137048,0.0,0.0,6.6930346,10.49701,0.20956022,0.006048267,0.0,9.079298,8.215785,0.0,7.04008,2.795234,0.0,0.0,6.722563,2.7484403,0.0,3.2644846,0.0,6.0319276,5.9287934,0.0,0.0,1.7116302,0.1325959,0.0,</b>,<b>,0.0,10.289175,0.25702107,0.0,0.0,0.0,19.569498,0.0,0.0,0.0,0.0,0.0,0.038942456,0.0,0.0,0.0,</b>
0,<b>,0.0,1.9635507,0.0,0.0,0.9063342,1.600412,2.0570557,0.6544591,0.0,1.0920389,2.0074277,0.684692,0.05949071,0.0,1.1677558,0.0,0.78185546,0.0,0.0,0.020404385,0.64573824,0.0,0.04506336,2.0999062,0.0,1.0078435,1.1934407,0.0,0.0,0.47217417,3.0234263,0.4835588,0.0,0.0,1.5564862,0.0,1.8371341,1.2535279,1.3170514,0.0,0.0,0.0,0.0,1.699089,0.0,0.0,1.6005703,0.0,1.8533301,1.1778295,0.38139296,0.0,0.0,0.24480268,1.5801215,0.0,1.5747957,1.7420197,0.0,1.7072453,1.777483,2.8734984,1.3209276,0.33146098,</b>,<b>,0.0,1.6537064,0.0,0.88793087,0.8913914,2.477876,0.0,0.0,4.103635,6.587749,0.0,0.0,0.0,6.355576,5.1772213,0.0,4.841801,1.6092585,0.0,0.0,4.6872454,1.691911,0.0,2.2605884,0.0,4.56507,4.403154,0.0,0.0,1.198733,0.0,0.0,</b>,<b>,0.0,6.682895,0.084814385,0.0,0.0,0.0,13.230616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,</b>
0,<b>,0.019743659,3.819241,0.25216907,0.0,1.5954342,3.1559298,3.6812427,2.197111,0.0,1.7877657,3.5002313,2.3429718,1.3471555,0.0,1.7566248,0.1806501,2.186149,0.0,0.0,0.34573698,2.853085,0.0,0.2014017,3.8559935,0.0,1.1094401,1.570297,0.0,0.0,1.2242796,5.514047,1.1676936,0.7844783,0.0,3.423595,0.0,3.9445224,3.2006052,1.4734073,0.8487458,0.0,0.0,0.0,4.017189,1.0192732,0.0,3.4974854,0.0,3.896583,3.9072168,0.8210538,0.0,1.0410993,0.48540202,2.0333107,0.0,4.3127556,2.8038747,0.0,4.2025332,3.8471346,4.502704,2.758423,2.3046215,</b>,<b>,0.0,2.3190527,0.0,1.0184009,2.915452,5.190837,0.0,0.0,8.861948,14.678495,0.48089772,0.22053699,0.109279014,13.662715,10.446795,0.0,9.728692,4.832575,0.019307565,0.0,9.154548,3.1193187,0.0,5.4430847,0.0,8.17134,7.316228,0.0,0.0,2.3791554,0.0,0.0,</b>,<b>,0.0,14.5875025,0.58438617,0.0,0.0,0.54571277,26.984964,0.0,0.0,0.45353284,0.0,0.4759207,1.3488729,0.0,0.0,0.0,</b>
0,<b>,0.0,1.9984442,0.2710342,0.68485194,0.35448778,2.4236498,3.6476395,2.0946887,0.0,1.497483,2.1581404,1.6818302,0.006080903,0.0,1.150118,0.21005668,1.3865243,0.0,0.0,0.0,2.6553316,0.0,0.0,2.4535594,0.0,0.6094375,1.6789353,0.11975448,0.0,1.3358415,3.8710897,0.7105542,0.21885073,0.6031813,2.8275375,0.0,2.8932054,2.6148782,1.3879426,0.0,0.0,0.9599039,0.697606,2.2403393,0.0,0.0,2.6428363,0.0,3.2368834,1.902776,0.93252766,0.21593644,0.039779074,0.8294939,2.0768838,0.0,2.7714365,1.4728158,0.4871449,2.96444,2.473552,3.3426194,1.7848617,1.6269995,</b>,<b>,0.0,1.3384534,0.0,0.0,1.2342094,3.7239907,0.0,0.0,6.1362715,10.5089245,0.8844347,0.3101363,0.12224182,9.314532,7.8889046,0.0,7.063565,3.1233644,0.3344543,0.0,7.392523,3.1913986,0.0,3.6914065,0.0,6.1489005,6.4243393,0.0,0.0,1.956371,0.11432761,0.0,</b>,<b>,0.0,10.162344,0.45091003,0.0,0.0,0.16711394,19.569311,0.0,0.0,0.47432145,0.0,0.18282704,0.24949497,0.0,0.0,0.0,</b>
0,<b>,0.024290532,4.4906306,0.0,0.0,1.5709193,3.4602911,5.6419845,2.5427628,0.0,2.7317345,3.9616632,2.9342637,0.73821884,0.0,2.2217307,0.0,2.2947466,0.0,0.0,0.0,3.5116837,0.0,0.0,4.9050503,0.0,1.6863873,2.9317865,0.0,0.0,1.6007109,6.88505,0.0,0.0,0.0,4.3634763,0.0,4.1804595,3.6161878,2.8225727,0.5956222,0.0,0.07690626,0.40400323,4.5691,0.0,0.0,5.0814176,0.0,4.616477,3.4887466,1.3519892,0.0,0.0,1.0980188,3.4186888,0.0,4.5847716,3.5142,0.105877064,4.241577,4.3301115,6.832555,3.103093,2.5192053,</b>,<b>,0.0,3.3632207,0.0,1.4602954,2.5730655,5.8345895,0.0,0.0,10.824559,17.116812,0.09396687,0.0,0.0,16.34727,13.766568,0.0,12.739393,4.1587334,0.0,0.0,12.230279,4.3666134,0.0,5.9583163,0.0,11.221589,10.989078,0.0,0.0,2.8254945,0.0,0.0,</b>,<b>,0.0,17.414835,0.038812466,0.0,0.0,0.0,34.249596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,</b>
