0,0.001776,0.944317,0.260681,1.492160,0.079132,0.487422,4.525747,1.757504,0.000000,1.546116,2.977995,2.318400,0.00000,0.000000,0.000000,1.582354,1.855376,0.317923,2.885120,0.392252,0.626085,0.000000,0.421527,3.675106,2.231842,0.000000,1.366240,2.951478,2.599040,0.000000,0.000000,1.338173,1.862464,0.000000,2.799689,1.283865,0.0,0.0,0.000000,1.665664,1.325681,1.492556,1.919713,0.0,2.554437,1.534643,0.000000,0.0,3.353026,0.861027,0.860845,1.617328,2.944090,0.000000,1.662682,0.000000,0.000000,2.226271,2.936082,2.575060,2.920250,0.439400,3.171631,0.609877
0,0.000000,0.237310,0.000000,1.847701,0.000000,0.387683,3.245339,1.091346,0.000000,1.631641,2.494912,2.812455,0.00000,0.000000,0.000000,1.885183,1.116709,0.182295,2.344783,0.678594,0.933173,0.000000,0.051804,2.550470,1.987210,0.000000,2.171330,2.261076,1.301623,0.000000,0.081000,0.824895,1.551468,0.000000,2.172410,0.979251,0.0,0.0,0.000000,2.081390,0.000000,1.928583,2.120219,0.0,1.888651,2.215647,0.000000,0.0,1.861110,0.418363,0.679593,1.522984,2.889316,0.000000,2.211245,0.000000,0.000000,1.733228,3.011933,2.790863,1.998797,0.000000,2.250459,0.200491
0,0.000000,0.407578,0.000000,1.268344,0.000000,0.000000,2.017771,0.649981,0.000000,1.330804,1.557972,1.806614,0.00000,0.000000,0.090027,1.047854,0.674364,0.116241,1.481535,0.963904,0.366245,0.000000,0.000000,1.361772,1.716108,0.000000,0.541579,1.329481,0.670617,0.000000,0.000000,0.207150,0.870576,0.000000,1.200738,0.584221,0.0,0.0,0.000000,0.885100,0.000000,0.468311,1.398478,0.0,1.119240,1.224479,0.000000,0.0,1.379994,0.022450,0.298705,0.883465,1.691704,0.000000,1.289734,0.000000,0.213675,1.219300,1.791269,1.493996,1.315680,0.000000,1.639642,0.247062
0,0.000000,0.422697,0.892881,1.917972,0.000000,1.134830,2.555915,1.697794,0.000000,1.264247,2.135990,1.843602,0.00000,0.196045,0.235225,0.639893,1.602466,1.058960,1.520289,1.182950,0.000000,0.000000,0.820292,1.801311,1.404228,0.000000,2.291990,1.359247,1.791655,0.000000,0.005250,1.331695,0.641510,0.000000,1.548528,0.839947,0.0,0.0,0.084015,0.838042,0.312953,1.162825,1.442966,0.0,1.302585,0.716667,0.000636,0.0,1.657571,0.658252,1.096499,1.256911,1.047102,0.000000,1.594634,0.000000,0.000000,1.162306,2.044561,1.810442,2.083541,0.000000,2.524165,0.406067
0,0.000000,0.441480,1.101976,1.148551,0.139726,1.083661,3.316330,1.781966,0.000000,1.338450,2.563629,1.079839,0.00000,0.000000,0.667888,1.313379,1.860883,0.944776,2.193963,1.268890,0.791811,0.000000,0.875010,2.329690,1.941147,0.000000,1.475312,2.417409,2.257372,0.000000,0.082857,1.666256,1.492763,0.000000,2.342680,1.093325,0.0,0.0,0.756620,0.604126,0.329941,0.991515,1.811918,0.0,1.655835,0.958296,0.000000,0.0,2.847081,0.677614,0.621516,2.107019,1.928728,0.000000,1.100153,0.000000,0.232656,1.180520,2.913178,2.289073,2.105108,0.390986,2.695700,0.794379
0,0.000000,0.482281,0.000000,1.130154,0.000000,0.000000,1.982553,0.982805,0.000000,1.139851,1.699726,1.779512,0.00000,0.000000,0.268220,1.133942,1.187134,0.232413,2.124658,0.590456,0.396977,0.000000,0.162630,1.519625,1.883946,0.000000,0.203085,1.693902,0.045212,0.000000,0.000000,0.000000,1.237325,0.000000,1.440964,0.765406,0.0,0.0,0.000000,1.127310,0.000000,0.667393,1.647915,0.0,1.587359,1.323639,0.000000,0.0,1.408023,0.136409,0.344367,0.983717,2.194753,0.000000,1.237734,0.000000,0.000000,1.178327,2.098994,1.016656,1.100056,0.000000,1.724920,0.694688
0,0.000000,0.530707,0.542001,0.838962,0.083084,0.792986,1.982293,1.109503,0.000000,0.943959,1.824558,1.575085,0.00000,0.000000,0.056458,0.657385,1.254500,0.078205,1.589847,0.720635,0.324489,0.000000,0.497182,1.658211,1.661750,0.000000,1.811092,1.504700,1.250432,0.000000,0.178167,1.250844,1.122795,0.000000,1.708370,0.440628,0.0,0.0,0.000000,0.852711,0.560090,0.824657,1.231552,0.0,0.856550,1.378452,0.000000,0.0,1.131521,0.268291,0.874153,1.108739,1.068727,0.038575,1.572296,0.000000,0.000000,1.120410,1.880939,1.935417,1.599322,0.000000,2.156505,0.000000
0,0.000000,0.563573,0.304580,1.152019,0.000000,0.380199,2.908785,1.534818,0.000000,1.190388,2.380028,2.198655,0.00000,0.000000,0.213879,1.699771,1.658032,0.000000,2.420050,0.676713,0.592822,0.000000,0.418967,3.057835,1.562764,0.000000,2.695736,2.295463,1.522225,0.000000,0.383702,0.307064,1.616937,0.000000,2.025393,1.440519,0.0,0.0,0.000000,1.674968,0.428259,1.920383,1.618529,0.0,1.859008,1.656448,0.000000,0.0,2.521836,0.623129,0.899564,1.410492,2.204518,0.000000,1.579691,0.000000,0.000000,1.872751,2.677942,2.214072,2.938169,0.273994,2.751452,0.301884
0,0.000000,0.579527,1.000331,1.633104,0.000000,1.284821,2.345233,0.907204,0.000000,1.368446,2.390431,1.517461,0.00000,0.078169,0.000000,2.062009,1.769731,0.703743,2.086693,0.595263,0.792973,0.000000,0.912640,2.355926,1.361531,0.000000,2.101618,2.056723,2.365657,0.000000,0.026595,0.948821,1.792657,0.000000,1.963140,0.870381,0.0,0.0,0.761807,0.990782,0.192167,1.620890,1.874990,0.0,1.778015,0.698279,0.000000,0.0,2.406902,0.848161,0.349095,1.547665,0.806042,0.024096,1.241439,0.000000,0.000000,2.069405,1.941074,2.473185,2.472406,0.393837,2.501722,0.120338
0,0.000000,0.648804,0.671666,1.743347,0.152618,0.654256,4.061505,2.014396,0.000000,1.090777,3.463765,2.099795,0.00000,0.000000,0.499554,1.564205,2.139823,0.056958,2.608404,0.364319,1.040318,0.000000,0.565087,3.841389,2.218492,0.000000,3.408348,2.961904,2.286363,0.000000,0.369963,1.343197,2.057028,0.000000,2.581667,1.873855,0.0,0.0,0.403038,2.198700,0.909493,2.174382,1.667037,0.0,2.171833,2.135804,0.000000,0.0,2.589766,0.710060,1.198713,1.321296,3.207294,0.000000,2.142281,0.000000,0.108330,2.312682,3.829725,3.023746,3.252063,0.783939,3.341967,0.374018
0,0.000000,0.671008,0.077577,1.970961,0.000000,0.532757,3.590341,1.044798,0.000000,1.831199,2.814063,3.035627,0.00000,0.000000,0.000000,1.894959,1.504461,0.165940,2.802491,1.053187,0.596474,0.000000,0.263608,2.841139,2.603080,0.000000,2.230665,2.540241,1.490745,0.000000,0.312571,1.197960,2.065159,0.000000,2.365480,0.940320,0.0,0.0,0.000000,1.866746,0.000000,1.585494,2.416927,0.0,2.059504,2.112714,0.000000,0.0,2.396800,0.235335,0.786335,1.698346,2.994779,0.000000,2.062195,0.000000,0.000000,2.195899,3.570766,2.905017,2.516607,0.000000,2.662073,0.303274
0,0.000000,0.712990,0.564147,1.839850,0.000000,0.000000,3.810570,1.502360,0.000000,1.537176,3.119729,2.923653,0.00000,0.000000,0.000000,2.242930,1.469515,0.000000,2.799698,0.950921,0.963295,0.000000,0.000000,4.218135,2.543500,0.000000,2.805911,2.877920,1.534772,0.000000,0.129716,0.850838,2.727296,0.000000,2.551874,1.744061,0.0,0.0,0.163772,2.066799,0.000000,2.166663,2.068406,0.0,2.491271,2.270269,0.000000,0.0,2.501575,0.036487,0.405980,1.705648,3.192752,0.141773,2.337344,0.000000,0.000000,2.215171,3.653637,3.302675,2.848198,0.000000,2.823144,0.243271
0,0.000000,0.750867,0.637449,0.958237,0.004871,0.797620,2.217536,1.086156,0.000000,0.777076,1.828179,0.924330,0.00000,0.000000,0.046642,0.841734,1.608949,0.505661,1.269483,0.497217,0.000000,0.000000,0.428390,1.579753,2.054578,0.000000,2.972586,1.232801,1.529760,0.000000,0.332315,1.669439,1.034121,0.000000,1.636495,0.284075,0.0,0.0,0.676494,0.723811,0.708804,0.476219,0.874654,0.0,0.930116,0.835176,0.000000,0.0,1.227879,0.625680,0.380511,0.749163,0.973655,0.000000,1.623264,0.000000,0.000000,1.157227,1.854764,1.788255,1.896706,0.000000,1.737815,0.438388
