0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
0,0.0020685662,2.5303044,2.1477863999999998,0.25018457,0.0,0.0,0.18490437,2.408379,2.224034,0.043819353,0.0,0.0,2.899116,3.5912337,0.0,2.14748,0.0,2.6985214,0.0,0.28082779999999996,1.9496957,0.0,0.0,0.0,2.911788,0.0,0.0,0.39703602,0.0,3.0477822,2.3705025,0.9394968,1.4221344,0.0,2.5662909,1.7598300999999998,0.0,2.7217336,3.0205138,2.0106595,0.0,2.9843922000000003,1.51096,1.2016755,0.0,0.7876718,1.0974597,0.0,0.0,0.31794143,1.0301603000000001,2.8965366,0.0,2.768707,0.0,0.51198465,1.2262605,0.35960117,0.0,0.0,1.5836172,0.0,3.2761226000000003,0.0,0.0,0.0,1.4227709,0.0,0.0,0.0,0.0,7.876809599999999,6.519158,0.0,0.0,0.09892939,0.0,0.17309244,0.0,1.6503608,4.186283,0.0,6.8061604,0.0,0.0,0.0,6.2968519999999994,3.0998502,0.8214999,0.0,0.0,0.0,4.210828299999999,0.83393955,0.0,5.3758610000000004,0.0,0.5062731,0.0,10.352611999999999,0.0,11.332436999999999,0.0,0.0,0.0,0.0,0.0,7.1562475999999995,0.0,0.0,0.0,0.0
0,0.0045693684,2.3854458,2.3776302000000005,0.0,0.0,0.0,0.32127956,2.0273447,1.1304648000000002,0.0,0.0,0.0,2.4394584,2.930491,0.0,2.1730987999999996,0.0,2.650949,0.023655207999999997,0.0,2.2198362,0.0,0.0,0.0,2.9318744999999997,0.0,0.0,0.65606993,0.75994974,2.4842713,2.197693,0.78354657,1.769091,0.0,2.6788830000000003,1.9706581000000003,0.0,1.8218621,2.7825759999999997,1.5044143,0.0,3.1368077000000003,1.1183628,0.6421545999999999,0.0,0.44060233,0.78522646,0.0,0.0,0.17054957,0.7112674,2.1604330000000003,0.0,2.658347,0.0,0.59975624,1.4140828,0.18745545,0.0,0.0,0.8321482,0.0,2.5291232999999997,0.0,0.0,0.0,1.8275805,0.0,0.0,0.0,0.0,7.049628299999999,5.398803,0.0,0.0,0.0,0.0,0.0,0.0,1.3553977,3.2036955000000003,0.0,6.4682803,0.0,0.0,0.17947939999999998,5.984934,3.014971,0.69833374,0.35045552,0.0,0.0,3.4991376000000005,0.5464914000000001,0.0,5.091195,0.0,0.09323636,0.0,9.544857,0.0,10.077521,0.0,0.0,0.0,0.0,0.0,6.269221,0.0,0.0,0.0,0.0
0,0.0,0.86353356,1.0899627,0.06041207,0.59625435,0.36045429999999995,0.2719227,0.8625665000000001,0.8834934000000001,0.0,0.0,0.0,1.3526497,1.7093238000000002,0.0,1.0484849,0.0,1.1310451000000001,0.0,0.69449717,1.1802058000000002,0.0,0.0,0.0,1.8260718999999996,0.0,0.0,0.028369676,0.36349899999999996,1.8401217,2.2392719,0.0,1.0185686,0.0,1.5838025,1.132254,0.4795402,1.1776698,1.8719113,1.6214104999999999,0.0,1.6247068999999998,0.65020674,0.7911196999999999,0.0,0.0,0.70418143,0.0,0.0,0.0,1.4648303999999999,1.6176188999999999,0.07327402,1.0246048,0.0,0.0,1.0476196,0.09983593,0.0,0.0,1.0092801,0.0,1.1466147,0.34452227,0.0,0.0,0.50766397,0.0,0.0,0.0,0.48507497,4.6051025,4.0569242999999995,0.0,0.0,0.18647525,0.0,0.0,0.0,1.3450214,1.1697911,0.0,3.8153124,0.23207875,0.0,0.0,2.9809766,2.2111926,1.223902,0.14951636,0.0,0.0,2.462014,1.1839848,0.0,2.4245377,0.0,0.38242573,0.44253543,6.0902057,0.0,6.253871,0.16548972,0.0,0.0,0.0,0.21868302,3.4038892,0.0,0.06951779,0.21431345,0.018935991
0,0.0,0.8868356,1.8224686,0.009657256,0.34625795,1.1479752,0.41938028,1.2990601000000002,2.1700003,0.0,0.0,0.0,2.1122918,2.0556424,0.0,1.0440749,0.0,1.3749316999999999,0.0,0.0,1.3549323999999998,0.0,0.0,0.0,1.7800186999999998,0.0,0.0,0.0,0.0,2.0873768,2.9436913,0.0,1.4417725000000001,0.0,1.5626663,0.8899669,0.0,1.8102650000000002,2.084664,1.8411618000000003,0.0,1.8117831000000002,0.6980571,1.1322538,0.0,0.0,0.73096824,0.01872364,0.0,0.0,1.2588358,1.5662386000000001,0.0,1.1475440000000001,0.0,0.15285677,0.8151625,0.0050948523,0.0,0.0,0.7202034,0.0,1.1329151000000002,0.70222443,0.0,0.09271583,0.7106066999999999,0.29843777,0.0,0.0,0.035254054,5.63751,4.2812295,0.0,0.0,0.0,0.0,0.09891699999999999,0.0,1.2633823,1.6961392,0.0,4.149670599999999,0.13750248,0.0,0.0,3.4811935,2.4715476,1.224724,0.12241571,0.0,0.0,2.382289,1.5192742,0.0,2.9371865,0.0,0.4858575,0.04074612,6.991776,0.0,7.1227717,0.16931058,0.0,0.0,0.0,0.0,3.7753625,0.0,0.011249384,0.09556866,0.036335293
0,0.0,0.9558128,1.5532632,0.25547470000000005,0.38056841,0.22501646,0.5862626999999999,2.2204493999999997,2.4128732999999998,0.0,0.0,0.0,1.5811422,2.5390716,0.0,1.6870766,0.0,2.3741693,0.28362350000000003,0.0,2.0722451,0.101080775,0.0,0.0,2.8003167999999996,0.0,0.0,0.35466734,0.0,2.6479652000000002,2.3743252999999997,0.54430854,0.74535847,0.0,2.0093646,1.9686153999999998,0.39829203,2.3431444,2.7557855,1.8488631000000002,0.0,2.5836604,0.12271003,1.2279482,0.0,0.0,0.50915265,0.08524111,0.0,0.0068424847,1.055907,2.8086462000000005,0.0,2.0119776999999996,0.0,0.0,1.4895325000000001,0.0,0.0,0.0,1.6285041999999998,0.0,1.8484488000000001,0.111242786,0.0,0.0,0.96268106,0.0,0.0,0.0,0.0,6.9503580000000005,5.450501,0.0,0.0,0.0,0.0,0.15944454,0.0,1.969628,2.8463871,0.0,5.4664564,0.053850718,0.0,0.0,4.887588500000001,2.6885526,0.8365895000000001,0.0,0.0,0.0,2.9665008,1.6723077000000002,0.0,4.560917,0.0,0.6974184,0.0,9.135553,0.0,9.346909,0.0,0.0,0.0,0.0,0.0,5.524935,0.0,0.0,0.0,0.0
0,0.0103492085,1.8916698,1.7519958999999998,0.0,0.110577025,0.0,0.0,2.0639832,1.679418,0.03001465,0.0,0.0,2.6877422,2.863971,0.0,2.3610580000000003,0.0,2.5548887000000002,0.0,0.0021801032,1.689297,0.27742290000000003,0.0,0.0,2.4648529999999997,0.0,0.0,0.5580272,0.107511885,2.3867013,2.2159720000000003,0.38380194,0.97894454,0.0,1.926912,1.4367236,0.0,2.0322647000000003,3.002495,1.619441,0.0,2.1726092999999995,0.7319386,1.3797093999999999,0.0,0.46982340000000006,1.1177256000000002,0.30273992,0.0,0.049924478,1.1493514999999999,2.6045747,0.0,1.979041,0.0,0.78240764,0.9491245999999999,0.74512154,0.0,0.0,2.1428979999999997,0.0,2.581299,0.25368157,0.0,0.0,1.4495808000000001,0.0,0.0,0.0,0.0,6.242205,5.4272847,0.0,0.0,0.28715938,0.0,0.0,0.0,1.926694,3.1423952999999996,0.0,5.524359,0.01911792,0.0,0.0,5.513292,2.3470169999999997,0.96217513,0.0,0.0,0.0,3.9314058,0.57958686,0.0,4.235515599999999,0.0,0.36627167,0.05548756,8.518445,0.0,9.184777,0.0,0.0,0.0,0.0,0.0,6.2065773,0.0,0.0,0.0,0.0
0,0.0,1.1695786,1.6622756,0.072492845,0.94792897,0.0,0.24514535,1.4267389,2.2488158,0.0,0.0,0.0,1.9601511000000003,2.2172197999999996,0.13852775,1.9524878,0.0,1.6299053,0.0,0.0,1.7583186999999998,0.0,0.0,0.0,2.5932481,0.0,0.0,0.66435164,0.013039798,2.1062691000000004,2.532563,0.0,0.6606786,0.0,1.8841308,2.0881965,0.33289605,2.3919077,2.8421529999999997,2.0193136000000003,0.0,2.478997,0.73422605,1.2465258999999997,0.0,0.0,0.7498041,0.0,0.0,0.0,1.2002152,2.2240173999999997,0.0,1.9493531000000002,0.035472307,0.0,1.7283939999999998,0.36282113,0.0,0.0,1.0973336,0.0,2.0492685,0.0,0.0,0.0,0.46733588,0.0,0.0,0.0,0.0,6.264975,5.466194000000001,0.0,0.0,0.0,0.0,0.05902393,0.0,2.047907,2.305355,0.0,5.3839245,0.23926415,0.0,0.0,4.5693684,2.9650311,1.2260256,0.39209133,0.0,0.0,2.9261086,1.6131216,0.0,4.2238455,0.0,0.52683836,0.16291656,8.599851,0.0,8.921485,0.23266889999999998,0.0,0.0,0.0,0.0,5.084726,0.0,0.0,0.0,0.0
0,0.0,1.1759721,1.7515824,0.14161047,0.34837028,0.0,0.48618096,2.314404,2.4782154999999997,0.0,0.0,0.0,1.6527551,2.6782258,0.0,2.395114,0.0,2.4644291000000003,0.0,0.0,1.988909,0.0,0.0,0.0,3.123236,0.0,0.0,0.38857505,0.0,2.5734909,2.3810632000000003,0.6152698,0.7653508000000001,0.0,1.8379302,2.2575812,0.23558356,2.7418551,3.0653202999999998,2.3996012,0.0,2.9434937999999997,0.35137975,0.9367655,0.0,0.0,0.7212397,0.3795648,0.0,0.0,0.48893672,2.8974632999999996,0.0,2.2313771,0.0,0.0,1.2089245000000002,0.0,0.0,0.0,1.7094784,0.0,2.3257357999999995,0.1279924,0.0,0.0,0.70366055,0.0,0.0,0.0,0.0,7.3002462,6.1135178,0.0,0.0,0.0,0.0,0.23152399999999998,0.0,2.0769566999999998,3.2169855,0.0,5.822662,0.23230304,0.0,0.0,5.501341,2.9544516,0.7675131,0.23045245,0.0,0.0,3.1373456,1.6139838,0.0,5.0736375,0.0,0.6501781999999999,0.0,9.744792,0.0,10.116991,0.0,0.0,0.0,0.0,0.0,5.9295144,0.0,0.0,0.0,0.0
0,0.0,1.2810483999999998,2.2846314999999997,0.0,0.33780476,0.0,0.0,1.5268999,1.8061917,0.0,0.0,0.0,2.106893,2.1472607000000004,0.0,2.1104363999999998,0.0,1.2757874,0.0,0.66290456,1.5467458,0.39907432,0.0,0.0,2.0370162,0.0,0.0,0.36405095,0.35339823,3.130689,2.4414442000000003,0.54445887,1.2677551999999999,0.0,2.536318,2.0486116,0.24366434,2.0710418,2.0912535,1.692793,0.0,2.1582155,1.0459104,0.9793898999999999,0.0,0.0,1.3387858999999998,0.34561914,0.0,0.0,1.4847044,1.9795085,0.0,1.7971596,0.0,0.21555156,2.1584582,0.3997099,0.0,0.0,1.6297028999999998,0.0,2.1857889,0.0,0.0,0.0,0.9542698000000001,0.0,0.0,0.0,0.0,6.431644,5.698450599999999,0.0,0.0,0.31424892,0.0,0.0,0.0,2.3154216,1.7446111,0.0,5.200485700000001,0.08590473,0.0,0.0,4.6773987,3.1510563,1.7820038,0.0,0.0,0.0,3.0897949000000002,0.9946533000000001,0.0,3.9097667,0.0,0.47503537,0.4024687,8.7212925,0.0,8.820165,0.29118663,0.0,0.0,0.0,0.0,5.4062686,0.0,0.017223053000000002,0.13588853,0.0
0,0.0,1.3143063999999998,1.9373188000000001,0.0,0.67716354,0.0,0.6379323,1.6663377000000001,2.400626,0.0,0.017962273,0.0,2.1570404,1.8550068,0.0,2.0123843999999997,0.0,1.7927084999999998,0.37448390000000004,0.09550596,1.9120181,0.0,0.0,0.0,2.3709786,0.0,0.0,0.662105,0.30816279999999996,2.7081947,1.8576075,0.78933585,0.93246883,0.0,2.1070192000000003,1.7979956999999998,0.0073174285,2.3386142000000003,2.6855702,1.5650197,0.0,2.5780952,0.720388,0.20845747,0.0,0.07096029,1.0012343000000001,0.0,0.0,0.0,0.86319035,2.6032772,0.29041576,1.7552537,0.0,0.38166705,1.7110313999999998,0.0,0.0,0.0,1.510238,0.16537751,1.6299466,0.0,0.0,0.0,0.7634175,0.0,0.0,0.0,0.0,6.102312599999999,5.128761,0.0,0.0,0.51590174,0.0,0.049130857,0.0,2.2991636000000004,2.3910325,0.0,5.2186804,0.4776531,0.0,0.0,4.4235034,2.7925310000000003,0.7375119000000001,0.0,0.0,0.0,2.730473,1.2936076,0.0,4.579919,0.0,0.6080267,0.0,8.392828999999999,0.0,8.396846,0.07527373,0.0,0.0,0.0,0.0,5.326258999999999,0.0,0.0,0.0,0.0
